timestamp,event,total_in,total_out,occupancy
2024-02-27 09:05:00,OUT,6,2,4
2024-02-27 09:10:00,IN,7,2,5
2024-02-27 09:15:00,IN,8,2,6
2024-02-27 09:17:00,OUT,8,3,5
2024-02-27 09:23:00,IN,9,3,6
2024-02-27 09:26:00,IN,10,3,7
2024-02-27 09:30:00,IN,11,3,8
2024-02-27 09:36:00,IN,12,3,9
2024-02-27 09:40:00,IN,13,3,10
2024-02-27 09:42:00,OUT,13,4,9
2024-02-27 09:47:00,IN,14,4,10
2024-02-27 09:53:00,OUT,14,5,9
2024-02-27 10:01:00,IN,15,5,10
2024-02-27 10:04:00,IN,16,5,11
2024-02-27 10:06:00,IN,17,5,12
2024-02-27 10:12:00,IN,18,5,13
2024-02-27 10:18:00,OUT,18,6,12
2024-02-27 10:25:00,IN,19,6,13
2024-02-27 10:31:00,OUT,19,7,12
2024-02-27 10:38:00,IN,20,7,13
2024-02-27 10:44:00,OUT,20,8,12
2024-02-27 10:50:00,OUT,20,9,11
2024-02-27 10:53:00,IN,21,9,12
2024-02-27 10:59:00,OUT,21,10,11
2024-02-27 11:07:00,IN,22,10,12
2024-02-27 11:13:00,OUT,22,11,11
2024-02-27 11:18:00,IN,23,11,12
2024-02-27 11:24:00,IN,24,11,13
2024-02-27 11:31:00,IN,25,11,14
2024-02-27 11:34:00,IN,26,11,15
2024-02-27 11:36:00,IN,27,11,16
2024-02-27 11:40:00,IN,28,11,17
2024-02-27 11:46:00,OUT,28,12,16
2024-02-27 11:52:00,OUT,28,13,15
2024-02-27 11:59:00,OUT,28,14,14
2024-02-27 12:06:00,IN,29,14,15
2024-02-27 12:18:00,IN,30,14,16
2024-02-27 12:26:00,IN,31,14,17
2024-02-27 12:35:00,OUT,31,15,16
2024-02-27 12:41:00,OUT,31,16,15
2024-02-27 12:51:00,OUT,31,17,14
2024-02-27 12:57:00,OUT,31,18,13
2024-02-27 13:02:00,OUT,31,19,12
2024-02-27 13:12:00,IN,32,19,13
2024-02-27 13:24:00,OUT,32,20,12
2024-02-27 13:34:00,OUT,32,21,11
2024-02-27 13:45:00,IN,33,21,12
2024-02-27 14:00:00,IN,34,21,13
2024-02-27 14:03:00,OUT,34,22,12
2024-02-27 14:07:00,IN,35,22,13
2024-02-27 14:09:00,OUT,35,23,12
2024-02-27 14:14:00,IN,36,23,13
2024-02-27 14:21:00,OUT,36,24,12
2024-02-27 14:26:00,OUT,36,25,11
2024-02-27 14:32:00,OUT,36,26,10
2024-02-27 14:38:00,IN,37,26,11
2024-02-27 14:40:00,OUT,37,27,10
2024-02-27 14:42:00,IN,38,27,11
2024-02-27 14:50:00,OUT,38,28,10
2024-02-27 14:55:00,OUT,38,29,9
2024-02-27 15:00:00,OUT,38,30,8
2024-02-27 15:04:00,OUT,38,31,7
2024-02-27 15:07:00,OUT,38,32,6
2024-02-27 15:09:00,IN,39,32,7
2024-02-27 15:16:00,IN,40,32,8
2024-02-27 15:23:00,IN,41,32,9
2024-02-27 15:27:00,IN,42,32,10
2024-02-27 15:29:00,IN,43,32,11
2024-02-27 15:35:00,OUT,43,33,10
2024-02-27 15:41:00,IN,44,33,11
2024-02-27 15:45:00,IN,45,33,12
2024-02-27 15:49:00,OUT,45,34,11
2024-02-27 15:53:00,OUT,45,35,10
2024-02-27 15:55:00,OUT,45,36,9
2024-02-27 16:00:00,IN,46,36,10
2024-02-27 16:07:00,IN,47,36,11
2024-02-27 16:10:00,IN,48,36,12
2024-02-27 16:12:00,IN,49,36,13
2024-02-27 16:14:00,OUT,49,37,12
2024-02-27 16:22:00,IN,50,37,13
2024-02-27 16:25:00,IN,51,37,14
2024-02-27 16:28:00,OUT,51,38,13
2024-02-27 16:32:00,IN,52,38,14
2024-02-27 16:34:00,IN,53,38,15
2024-02-27 16:41:00,IN,54,38,16
2024-02-27 16:44:00,OUT,54,39,15
2024-02-27 16:49:00,IN,55,39,16
2024-02-27 16:52:00,OUT,55,40,15
2024-02-27 16:59:00,IN,56,40,16
2024-02-27 17:01:00,OUT,56,41,15
2024-02-27 17:05:00,OUT,56,42,14
2024-02-27 17:10:00,OUT,56,43,13
2024-02-27 17:13:00,IN,57,43,14
2024-02-27 17:17:00,OUT,57,44,13
2024-02-27 17:25:00,OUT,57,45,12
2024-02-27 17:30:00,OUT,57,46,11
2024-02-27 17:32:00,IN,58,46,12
2024-02-27 17:40:00,OUT,58,47,11
2024-02-27 17:48:00,IN,59,47,12
2024-02-27 17:55:00,IN,60,47,13
2024-02-27 18:03:00,IN,61,47,14
2024-02-27 18:08:00,IN,62,47,15
2024-02-27 18:17:00,OUT,62,48,14
2024-02-27 18:24:00,OUT,62,49,13
2024-02-27 18:39:00,IN,63,49,14
2024-02-27 18:51:00,OUT,63,50,13
2024-02-27 18:57:00,IN,64,50,14
2024-02-27 19:05:00,IN,65,50,15
2024-02-27 19:20:00,IN,66,50,16
2024-02-27 19:35:00,OUT,66,51,15
2024-02-27 19:42:00,OUT,66,52,14
2024-02-27 19:53:00,IN,67,52,15
2024-02-27 20:06:00,OUT,67,53,14
2024-02-27 20:07:00,OUT,67,54,13
2024-02-27 20:10:00,OUT,67,55,12
2024-02-27 20:11:00,OUT,67,56,11
2024-02-27 20:14:00,OUT,67,57,10
2024-02-27 20:16:00,OUT,67,58,9
2024-02-27 20:20:00,OUT,67,59,8
2024-02-27 20:24:00,OUT,67,60,7
2024-02-27 20:27:00,OUT,67,61,6
2024-02-27 20:31:00,OUT,67,62,5
2024-02-27 20:36:00,OUT,67,63,4
2024-02-27 20:40:00,OUT,67,64,3
2024-02-27 20:45:00,OUT,67,65,2
2024-02-27 20:50:00,OUT,67,66,1
2024-02-27 20:52:00,OUT,67,67,0
2024-03-19 08:00:00,IN,1,0,1
2024-03-19 08:09:00,IN,2,0,2
2024-03-19 08:14:00,IN,3,0,3
2024-03-19 08:27:00,OUT,3,1,2
2024-03-19 08:33:00,OUT,3,2,1
2024-03-19 08:39:00,IN,4,2,2
2024-03-19 08:53:00,OUT,4,3,1
2024-03-19 09:03:00,IN,5,3,2
2024-03-19 09:07:00,OUT,5,4,1
2024-03-19 09:13:00,IN,6,4,2
2024-03-19 09:17:00,IN,7,4,3
2024-03-19 09:25:00,IN,8,4,4
2024-03-19 09:27:00,IN,9,4,5
2024-03-19 09:33:00,OUT,9,5,4
2024-03-19 09:37:00,IN,10,5,5
2024-03-19 09:45:00,IN,11,5,6
2024-03-19 09:48:00,OUT,11,6,5
2024-03-19 09:51:00,IN,12,6,6
2024-03-19 09:55:00,OUT,12,7,5
2024-03-19 09:59:00,OUT,12,8,4
2024-03-19 10:06:00,OUT,12,9,3
2024-03-19 10:10:00,OUT,12,10,2
2024-03-19 10:18:00,IN,13,10,3
2024-03-19 10:24:00,IN,14,10,4
2024-03-19 10:26:00,IN,15,10,5
2024-03-19 10:33:00,OUT,15,11,4
2024-03-19 10:40:00,IN,16,11,5
2024-03-19 10:44:00,OUT,16,12,4
2024-03-19 10:47:00,OUT,16,13,3
2024-03-19 10:51:00,IN,17,13,4
2024-03-19 10:53:00,OUT,17,14,3
2024-03-19 11:00:00,IN,18,14,4
2024-03-19 11:07:00,IN,19,14,5
2024-03-19 11:12:00,OUT,19,15,4
2024-03-19 11:20:00,OUT,19,16,3
2024-03-19 11:25:00,IN,20,16,4
2024-03-19 11:30:00,OUT,20,17,3
2024-03-19 11:35:00,IN,21,17,4
2024-03-19 11:38:00,IN,22,17,5
2024-03-19 11:46:00,OUT,22,18,4
2024-03-19 11:53:00,IN,23,18,5
2024-03-19 11:56:00,OUT,23,19,4
2024-03-19 12:04:00,IN,24,19,5
2024-03-19 12:19:00,IN,25,19,6
2024-03-19 12:28:00,IN,26,19,7
2024-03-19 12:38:00,IN,27,19,8
2024-03-19 12:51:00,IN,28,19,9
2024-03-19 13:05:00,OUT,28,20,8
2024-03-19 13:10:00,IN,29,20,9
2024-03-19 13:17:00,IN,30,20,10
2024-03-19 13:24:00,OUT,30,21,9
2024-03-19 13:31:00,OUT,30,22,8
2024-03-19 13:46:00,IN,31,22,9
2024-03-19 13:58:00,IN,32,22,10
2024-03-19 14:10:00,OUT,32,23,9
2024-03-19 14:12:00,IN,33,23,10
2024-03-19 14:20:00,OUT,33,24,9
2024-03-19 14:27:00,IN,34,24,10
2024-03-19 14:35:00,IN,35,24,11
2024-03-19 14:41:00,IN,36,24,12
2024-03-19 14:47:00,OUT,36,25,11
2024-03-19 14:49:00,OUT,36,26,10
2024-03-19 14:56:00,OUT,36,27,9
2024-03-19 15:01:00,OUT,36,28,8
2024-03-19 15:06:00,IN,37,28,9
2024-03-19 15:09:00,IN,38,28,10
2024-03-19 15:16:00,IN,39,28,11
2024-03-19 15:22:00,IN,40,28,12
2024-03-19 15:30:00,OUT,40,29,11
2024-03-19 15:32:00,IN,41,29,12
2024-03-19 15:40:00,IN,42,29,13
2024-03-19 15:42:00,OUT,42,30,12
2024-03-19 15:47:00,IN,43,30,13
2024-03-19 15:55:00,IN,44,30,14
2024-03-19 16:00:00,OUT,44,31,13
2024-03-19 16:07:00,IN,45,31,14
2024-03-19 16:09:00,OUT,45,32,13
2024-03-19 16:11:00,OUT,45,33,12
2024-03-19 16:18:00,IN,46,33,13
2024-03-19 16:20:00,IN,47,33,14
2024-03-19 16:27:00,OUT,47,34,13
2024-03-19 16:33:00,IN,48,34,14
2024-03-19 16:39:00,OUT,48,35,13
2024-03-19 16:42:00,IN,49,35,14
2024-03-19 16:50:00,IN,50,35,15
2024-03-19 16:53:00,IN,51,35,16
2024-03-19 17:01:00,OUT,51,36,15
2024-03-19 17:03:00,IN,52,36,16
2024-03-19 17:11:00,OUT,52,37,15
2024-03-19 17:19:00,IN,53,37,16
2024-03-19 17:22:00,OUT,53,38,15
2024-03-19 17:28:00,IN,54,38,16
2024-03-19 17:32:00,IN,55,38,17
2024-03-19 17:36:00,OUT,55,39,16
2024-03-19 17:41:00,IN,56,39,17
2024-03-19 17:46:00,OUT,56,40,16
2024-03-19 17:49:00,OUT,56,41,15
2024-03-19 17:53:00,IN,57,41,16
2024-03-19 18:01:00,IN,58,41,17
2024-03-19 18:15:00,OUT,58,42,16
2024-03-19 18:27:00,OUT,58,43,15
2024-03-19 18:42:00,OUT,58,44,14
2024-03-19 18:56:00,OUT,58,45,13
2024-03-19 19:10:00,OUT,58,46,12
2024-03-19 19:18:00,OUT,58,47,11
2024-03-19 19:32:00,OUT,58,48,10
2024-03-19 19:47:00,OUT,58,49,9
2024-03-19 19:53:00,OUT,58,50,8
2024-03-19 20:08:00,OUT,58,51,7
2024-03-19 20:09:00,OUT,58,52,6
2024-03-19 20:10:00,OUT,58,53,5
2024-03-19 20:14:00,OUT,58,54,4
2024-03-19 20:17:00,OUT,58,55,3
2024-03-19 20:18:00,OUT,58,56,2
2024-03-19 20:22:00,OUT,58,57,1
2024-03-19 20:24:00,OUT,58,58,0
2024-03-30 08:00:00,IN,1,0,1
2024-03-30 08:14:00,OUT,1,1,0
2024-03-30 08:28:00,IN,2,1,1
2024-03-30 08:38:00,OUT,2,2,0
2024-03-30 08:52:00,IN,3,2,1
2024-03-30 08:58:00,IN,4,2,2
2024-03-30 09:08:00,IN,5,2,3
2024-03-30 09:16:00,OUT,5,3,2
2024-03-30 09:19:00,OUT,5,4,1
2024-03-30 09:22:00,IN,6,4,2
2024-03-30 09:26:00,IN,7,4,3
2024-03-30 09:30:00,OUT,7,5,2
2024-03-30 09:34:00,OUT,7,6,1
2024-03-30 09:38:00,IN,8,6,2
2024-03-30 09:40:00,OUT,8,7,1
2024-03-30 09:43:00,IN,9,7,2
2024-03-30 09:46:00,IN,10,7,3
2024-03-30 09:48:00,IN,11,7,4
2024-03-30 09:56:00,OUT,11,8,3
2024-03-30 09:58:00,OUT,11,9,2
2024-03-30 10:05:00,IN,12,9,3
2024-03-30 10:13:00,OUT,12,10,2
2024-03-30 10:15:00,IN,13,10,3
2024-03-30 10:23:00,OUT,13,11,2
2024-03-30 10:30:00,IN,14,11,3
2024-03-30 10:36:00,IN,15,11,4
2024-03-30 10:41:00,IN,16,11,5
2024-03-30 10:48:00,OUT,16,12,4
2024-03-30 10:51:00,IN,17,12,5
2024-03-30 10:53:00,IN,18,12,6
2024-03-30 11:01:00,OUT,18,13,5
2024-03-30 11:05:00,OUT,18,14,4
2024-03-30 11:11:00,IN,19,14,5
2024-03-30 11:14:00,IN,20,14,6
2024-03-30 11:20:00,OUT,20,15,5
2024-03-30 11:22:00,OUT,20,16,4
2024-03-30 11:24:00,IN,21,16,5
2024-03-30 11:27:00,OUT,21,17,4
2024-03-30 11:32:00,OUT,21,18,3
2024-03-30 11:36:00,IN,22,18,4
2024-03-30 11:40:00,IN,23,18,5
2024-03-30 11:47:00,IN,24,18,6
2024-03-30 11:49:00,IN,25,18,7
2024-03-30 11:55:00,OUT,25,19,6
2024-03-30 12:02:00,IN,26,19,7
2024-03-30 12:12:00,OUT,26,20,6
2024-03-30 12:21:00,OUT,26,21,5
2024-03-30 12:29:00,OUT,26,22,4
2024-03-30 12:44:00,IN,27,22,5
2024-03-30 12:52:00,IN,28,22,6
2024-03-30 13:07:00,OUT,28,23,5
2024-03-30 13:12:00,OUT,28,24,4
2024-03-30 13:27:00,OUT,28,25,3
2024-03-30 13:32:00,IN,29,25,4
2024-03-30 13:38:00,OUT,29,26,3
2024-03-30 13:48:00,IN,30,26,4
2024-03-30 13:57:00,OUT,30,27,3
2024-03-30 14:06:00,OUT,30,28,2
2024-03-30 14:11:00,OUT,30,29,1
2024-03-30 14:18:00,OUT,30,30,0
2024-03-30 14:26:00,IN,31,30,1
2024-03-30 14:34:00,IN,32,30,2
2024-03-30 14:40:00,IN,33,30,3
2024-03-30 14:44:00,OUT,33,31,2
2024-03-30 14:48:00,IN,34,31,3
2024-03-30 14:54:00,IN,35,31,4
2024-03-30 14:59:00,OUT,35,32,3
2024-03-30 15:02:00,IN,36,32,4
2024-03-30 15:08:00,IN,37,32,5
2024-03-30 15:15:00,IN,38,32,6
2024-03-30 15:22:00,IN,39,32,7
2024-03-30 15:29:00,IN,40,32,8
2024-03-30 15:32:00,IN,41,32,9
2024-03-30 15:34:00,IN,42,32,10
2024-03-30 15:41:00,IN,43,32,11
2024-03-30 15:46:00,IN,44,32,12
2024-03-30 15:50:00,IN,45,32,13
2024-03-30 15:53:00,IN,46,32,14
2024-03-30 15:59:00,OUT,46,33,13
2024-03-30 16:02:00,IN,47,33,14
2024-03-30 16:06:00,IN,48,33,15
2024-03-30 16:09:00,OUT,48,34,14
2024-03-30 16:11:00,OUT,48,35,13
2024-03-30 16:18:00,OUT,48,36,12
2024-03-30 16:26:00,IN,49,36,13
2024-03-30 16:29:00,IN,50,36,14
2024-03-30 16:36:00,IN,51,36,15
2024-03-30 16:40:00,IN,52,36,16
2024-03-30 16:43:00,OUT,52,37,15
2024-03-30 16:50:00,IN,53,37,16
2024-03-30 16:52:00,OUT,53,38,15
2024-03-30 16:55:00,IN,54,38,16
2024-03-30 17:03:00,IN,55,38,17
2024-03-30 17:08:00,IN,56,38,18
2024-03-30 17:12:00,IN,57,38,19
2024-03-30 17:17:00,IN,58,38,20
2024-03-30 17:22:00,IN,59,38,21
2024-03-30 17:29:00,IN,60,38,22
2024-03-30 17:33:00,OUT,60,39,21
2024-03-30 17:40:00,IN,61,39,22
2024-03-30 17:45:00,OUT,61,40,21
2024-03-30 17:49:00,IN,62,40,22
2024-03-30 17:53:00,OUT,62,41,21
2024-03-30 17:57:00,OUT,62,42,20
2024-03-30 18:00:00,OUT,62,43,19
2024-03-30 18:07:00,OUT,62,44,18
2024-03-30 18:14:00,OUT,62,45,17
2024-03-30 18:22:00,OUT,62,46,16
2024-03-30 18:36:00,OUT,62,47,15
2024-03-30 18:48:00,IN,63,47,16
2024-03-30 18:57:00,OUT,63,48,15
2024-03-30 19:06:00,OUT,63,49,14
2024-03-30 19:18:00,OUT,63,50,13
2024-03-30 19:31:00,OUT,63,51,12
2024-03-30 19:43:00,OUT,63,52,11
2024-03-30 19:51:00,IN,64,52,12
2024-03-30 19:56:00,OUT,64,53,11
2024-03-30 20:06:00,OUT,64,54,10
2024-03-30 20:11:00,OUT,64,55,9
2024-03-30 20:12:00,OUT,64,56,8
2024-03-30 20:17:00,OUT,64,57,7
2024-03-30 20:20:00,OUT,64,58,6
2024-03-30 20:23:00,OUT,64,59,5
2024-03-30 20:27:00,OUT,64,60,4
2024-03-30 20:30:00,OUT,64,61,3
2024-03-30 20:33:00,OUT,64,62,2
2024-03-30 20:36:00,OUT,64,63,1
2024-03-30 20:39:00,OUT,64,64,0
2024-04-07 08:00:00,IN,1,0,1
2024-04-07 08:11:00,IN,2,0,2
2024-04-07 08:22:00,IN,3,0,3
2024-04-07 08:36:00,IN,4,0,4
2024-04-07 08:48:00,IN,5,0,5
2024-04-07 09:00:00,OUT,5,1,4
2024-04-07 09:04:00,IN,6,1,5
2024-04-07 09:11:00,OUT,6,2,4
2024-04-07 09:14:00,IN,7,2,5
2024-04-07 09:20:00,IN,8,2,6
2024-04-07 09:23:00,IN,9,2,7
2024-04-07 09:29:00,IN,10,2,8
2024-04-07 09:35:00,IN,11,2,9
2024-04-07 09:39:00,IN,12,2,10
2024-04-07 09:41:00,IN,13,2,11
2024-04-07 09:43:00,IN,14,2,12
2024-04-07 09:47:00,OUT,14,3,11
2024-04-07 09:51:00,IN,15,3,12
2024-04-07 09:53:00,IN,16,3,13
2024-04-07 09:56:00,OUT,16,4,12
2024-04-07 10:03:00,IN,17,4,13
2024-04-07 10:06:00,OUT,17,5,12
2024-04-07 10:13:00,OUT,17,6,11
2024-04-07 10:21:00,IN,18,6,12
2024-04-07 10:25:00,OUT,18,7,11
2024-04-07 10:28:00,IN,19,7,12
2024-04-07 10:31:00,IN,20,7,13
2024-04-07 10:39:00,IN,21,7,14
2024-04-07 10:43:00,IN,22,7,15
2024-04-07 10:51:00,IN,23,7,16
2024-04-07 10:59:00,OUT,23,8,15
2024-04-07 11:07:00,OUT,23,9,14
2024-04-07 11:14:00,OUT,23,10,13
2024-04-07 11:21:00,OUT,23,11,12
2024-04-07 11:29:00,IN,24,11,13
2024-04-07 11:35:00,OUT,24,12,12
2024-04-07 11:38:00,OUT,24,13,11
2024-04-07 11:42:00,OUT,24,14,10
2024-04-07 11:45:00,IN,25,14,11
2024-04-07 11:53:00,IN,26,14,12
2024-04-07 11:58:00,IN,27,14,13
2024-04-07 12:05:00,OUT,27,15,12
2024-04-07 12:10:00,OUT,27,16,11
2024-04-07 12:22:00,IN,28,16,12
2024-04-07 12:30:00,IN,29,16,13
2024-04-07 12:44:00,OUT,29,17,12
2024-04-07 12:57:00,OUT,29,18,11
2024-04-07 13:07:00,OUT,29,19,10
2024-04-07 13:16:00,OUT,29,20,9
2024-04-07 13:26:00,IN,30,20,10
2024-04-07 13:35:00,OUT,30,21,9
2024-04-07 13:44:00,OUT,30,22,8
2024-04-07 13:59:00,IN,31,22,9
2024-04-07 14:05:00,OUT,31,23,8
2024-04-07 14:11:00,OUT,31,24,7
2024-04-07 14:18:00,OUT,31,25,6
2024-04-07 14:23:00,IN,32,25,7
2024-04-07 14:30:00,IN,33,25,8
2024-04-07 14:37:00,IN,34,25,9
2024-04-07 14:43:00,IN,35,25,10
2024-04-07 14:51:00,OUT,35,26,9
2024-04-07 14:59:00,IN,36,26,10
2024-04-07 15:04:00,OUT,36,27,9
2024-04-07 15:11:00,OUT,36,28,8
2024-04-07 15:17:00,OUT,36,29,7
2024-04-07 15:24:00,OUT,36,30,6
2024-04-07 15:28:00,IN,37,30,7
2024-04-07 15:30:00,IN,38,30,8
2024-04-07 15:36:00,OUT,38,31,7
2024-04-07 15:42:00,OUT,38,32,6
2024-04-07 15:45:00,OUT,38,33,5
2024-04-07 15:47:00,OUT,38,34,4
2024-04-07 15:51:00,IN,39,34,5
2024-04-07 15:53:00,IN,40,34,6
2024-04-07 15:57:00,IN,41,34,7
2024-04-07 15:59:00,OUT,41,35,6
2024-04-07 16:04:00,OUT,41,36,5
2024-04-07 16:09:00,IN,42,36,6
2024-04-07 16:15:00,OUT,42,37,5
2024-04-07 16:23:00,OUT,42,38,4
2024-04-07 16:28:00,IN,43,38,5
2024-04-07 16:30:00,OUT,43,39,4
2024-04-07 16:35:00,IN,44,39,5
2024-04-07 16:40:00,OUT,44,40,4
2024-04-07 16:42:00,OUT,44,41,3
2024-04-07 16:49:00,OUT,44,42,2
2024-04-07 16:56:00,IN,45,42,3
2024-04-07 16:58:00,OUT,45,43,2
2024-04-07 17:04:00,IN,46,43,3
2024-04-07 17:09:00,OUT,46,44,2
2024-04-07 17:13:00,OUT,46,45,1
2024-04-07 17:19:00,IN,47,45,2
2024-04-07 17:26:00,IN,48,45,3
2024-04-07 17:34:00,IN,49,45,4
2024-04-07 17:42:00,OUT,49,46,3
2024-04-07 17:48:00,OUT,49,47,2
2024-04-07 17:54:00,IN,50,47,3
2024-04-07 18:00:00,OUT,50,48,2
2024-04-07 18:09:00,IN,51,48,3
2024-04-07 18:24:00,IN,52,48,4
2024-04-07 18:35:00,OUT,52,49,3
2024-04-07 18:46:00,OUT,52,50,2
2024-04-07 18:58:00,IN,53,50,3
2024-04-07 19:07:00,OUT,53,51,2
2024-04-07 19:20:00,IN,54,51,3
2024-04-07 19:35:00,IN,55,51,4
2024-04-07 19:40:00,OUT,55,52,3
2024-04-07 19:46:00,OUT,55,53,2
2024-04-07 19:57:00,IN,56,53,3
2024-04-07 20:10:00,OUT,56,54,2
2024-04-07 20:13:00,OUT,56,55,1
2024-04-07 20:18:00,OUT,56,56,0
2024-04-10 08:00:00,IN,1,0,1
2024-04-10 08:10:00,IN,2,0,2
2024-04-10 08:20:00,IN,3,0,3
2024-04-10 08:26:00,OUT,3,1,2
2024-04-10 08:31:00,OUT,3,2,1
2024-04-10 08:45:00,OUT,3,3,0
2024-04-10 08:51:00,IN,4,3,1
2024-04-10 09:03:00,OUT,4,4,0
2024-04-10 09:07:00,IN,5,4,1
2024-04-10 09:15:00,IN,6,4,2
2024-04-10 09:22:00,IN,7,4,3
2024-04-10 09:30:00,OUT,7,5,2
2024-04-10 09:33:00,IN,8,5,3
2024-04-10 09:40:00,OUT,8,6,2
2024-04-10 09:48:00,IN,9,6,3
2024-04-10 09:53:00,OUT,9,7,2
2024-04-10 09:56:00,IN,10,7,3
2024-04-10 10:01:00,IN,11,7,4
2024-04-10 10:06:00,IN,12,7,5
2024-04-10 10:12:00,IN,13,7,6
2024-04-10 10:15:00,OUT,13,8,5
2024-04-10 10:17:00,IN,14,8,6
2024-04-10 10:21:00,IN,15,8,7
2024-04-10 10:23:00,OUT,15,9,6
2024-04-10 10:28:00,OUT,15,10,5
2024-04-10 10:30:00,IN,16,10,6
2024-04-10 10:34:00,IN,17,10,7
2024-04-10 10:41:00,OUT,17,11,6
2024-04-10 10:47:00,IN,18,11,7
2024-04-10 10:49:00,IN,19,11,8
2024-04-10 10:51:00,IN,20,11,9
2024-04-10 10:59:00,IN,21,11,10
2024-04-10 11:04:00,OUT,21,12,9
2024-04-10 11:09:00,IN,22,12,10
2024-04-10 11:17:00,IN,23,12,11
2024-04-10 11:21:00,IN,24,12,12
2024-04-10 11:24:00,IN,25,12,13
2024-04-10 11:32:00,OUT,25,13,12
2024-04-10 11:40:00,IN,26,13,13
2024-04-10 11:46:00,OUT,26,14,12
2024-04-10 11:54:00,IN,27,14,13
2024-04-10 12:01:00,OUT,27,15,12
2024-04-10 12:11:00,IN,28,15,13
2024-04-10 12:16:00,IN,29,15,14
2024-04-10 12:30:00,IN,30,15,15
2024-04-10 12:44:00,IN,31,15,16
2024-04-10 12:53:00,OUT,31,16,15
2024-04-10 13:08:00,IN,32,16,16
2024-04-10 13:21:00,IN,33,16,17
2024-04-10 13:31:00,OUT,33,17,16
2024-04-10 13:44:00,OUT,33,18,15
2024-04-10 13:55:00,IN,34,18,16
2024-04-10 14:07:00,OUT,34,19,15
2024-04-10 14:14:00,OUT,34,20,14
2024-04-10 14:18:00,IN,35,20,15
2024-04-10 14:24:00,OUT,35,21,14
2024-04-10 14:30:00,IN,36,21,15
2024-04-10 14:35:00,IN,37,21,16
2024-04-10 14:41:00,IN,38,21,17
2024-04-10 14:49:00,OUT,38,22,16
2024-04-10 14:55:00,OUT,38,23,15
2024-04-10 14:59:00,IN,39,23,16
2024-04-10 15:04:00,OUT,39,24,15
2024-04-10 15:07:00,IN,40,24,16
2024-04-10 15:11:00,IN,41,24,17
2024-04-10 15:19:00,OUT,41,25,16
2024-04-10 15:25:00,IN,42,25,17
2024-04-10 15:27:00,OUT,42,26,16
2024-04-10 15:32:00,IN,43,26,17
2024-04-10 15:36:00,OUT,43,27,16
2024-04-10 15:39:00,OUT,43,28,15
2024-04-10 15:41:00,IN,44,28,16
2024-04-10 15:47:00,OUT,44,29,15
2024-04-10 15:52:00,IN,45,29,16
2024-04-10 15:56:00,OUT,45,30,15
2024-04-10 16:02:00,OUT,45,31,14
2024-04-10 16:05:00,OUT,45,32,13
2024-04-10 16:10:00,OUT,45,33,12
2024-04-10 16:18:00,IN,46,33,13
2024-04-10 16:20:00,IN,47,33,14
2024-04-10 16:22:00,OUT,47,34,13
2024-04-10 16:25:00,IN,48,34,14
2024-04-10 16:29:00,IN,49,34,15
2024-04-10 16:35:00,IN,50,34,16
2024-04-10 16:42:00,IN,51,34,17
2024-04-10 16:47:00,OUT,51,35,16
2024-04-10 16:55:00,OUT,51,36,15
2024-04-10 17:03:00,IN,52,36,16
2024-04-10 17:11:00,OUT,52,37,15
2024-04-10 17:17:00,IN,53,37,16
2024-04-10 17:25:00,IN,54,37,17
2024-04-10 17:33:00,OUT,54,38,16
2024-04-10 17:41:00,OUT,54,39,15
2024-04-10 17:47:00,IN,55,39,16
2024-04-10 17:51:00,OUT,55,40,15
2024-04-10 17:56:00,OUT,55,41,14
2024-04-10 18:02:00,OUT,55,42,13
2024-04-10 18:15:00,IN,56,42,14
2024-04-10 18:26:00,IN,57,42,15
2024-04-10 18:39:00,IN,58,42,16
2024-04-10 18:51:00,OUT,58,43,15
2024-04-10 19:06:00,IN,59,43,16
2024-04-10 19:18:00,IN,60,43,17
2024-04-10 19:24:00,OUT,60,44,16
2024-04-10 19:29:00,OUT,60,45,15
2024-04-10 19:37:00,IN,61,45,16
2024-04-10 19:50:00,OUT,61,46,15
2024-04-10 20:07:00,OUT,61,47,14
2024-04-10 20:11:00,OUT,61,48,13
2024-04-10 20:15:00,OUT,61,49,12
2024-04-10 20:17:00,OUT,61,50,11
2024-04-10 20:18:00,OUT,61,51,10
2024-04-10 20:21:00,OUT,61,52,9
2024-04-10 20:23:00,OUT,61,53,8
2024-04-10 20:27:00,OUT,61,54,7
2024-04-10 20:28:00,OUT,61,55,6
2024-04-10 20:32:00,OUT,61,56,5
2024-04-10 20:36:00,OUT,61,57,4
2024-04-10 20:40:00,OUT,61,58,3
2024-04-10 20:44:00,OUT,61,59,2
2024-04-10 20:47:00,OUT,61,60,1
2024-04-10 20:49:00,OUT,61,61,0
2024-05-20 08:00:00,IN,1,0,1
2024-05-20 08:08:00,OUT,1,1,0
2024-05-20 08:16:00,IN,2,1,1
2024-05-20 08:29:00,IN,3,1,2
2024-05-20 08:42:00,OUT,3,2,1
2024-05-20 08:53:00,IN,4,2,2
2024-05-20 09:05:00,IN,5,2,3
2024-05-20 09:10:00,OUT,5,3,2
2024-05-20 09:14:00,IN,6,3,3
2024-05-20 09:17:00,IN,7,3,4
2024-05-20 09:20:00,OUT,7,4,3
2024-05-20 09:22:00,OUT,7,5,2
2024-05-20 09:29:00,OUT,7,6,1
2024-05-20 09:37:00,IN,8,6,2
2024-05-20 09:43:00,OUT,8,7,1
2024-05-20 09:46:00,OUT,8,8,0
